timestamp,source_ip,destination_ip,source_port,destination_port,protocol,packet_length,flow_duration,packet_count,byte_count,attack_type,label
2026-05-21 14:34:47,50.142.29.155,192.168.1.100,443,80,TCP,1047,0.34862553483993575,873,914031,DDoS,1
2026-05-21 14:29:44,125.166.195.93,192.168.1.100,80,443,UDP,893,0.2496218831784594,907,809951,DDoS,1
2026-05-21 16:51:18,192.168.1.91,10.0.0.44,53310,123,TCP,90,0.46238395118956216,32,2880,Benign,0
2026-05-21 15:56:47,55.33.166.2,192.168.1.100,443,443,UDP,1240,0.055524213615787084,659,817160,DDoS,1
2026-05-21 14:50:04,81.66.82.186,192.168.1.100,22,80,UDP,1065,0.11444304067055844,272,289680,DDoS,1
2026-05-21 15:06:38,192.168.1.94,10.0.0.80,61076,123,TCP,446,1.08024350585472,12,5352,Benign,0
2026-05-21 15:39:26,136.80.148.188,192.168.1.100,22,443,UDP,836,0.5237787877248122,883,738188,DDoS,1
2026-05-21 16:08:37,192.168.1.93,10.0.0.192,443,80,ICMP,1102,0.5774501543922445,2,2204,Benign,0
2026-05-21 16:58:21,192.168.1.153,10.0.0.231,53,123,TCP,489,6.558167953921787,38,18582,Benign,0
2026-05-21 15:39:32,192.168.1.27,10.0.0.114,53,443,UDP,1247,1.266994150639136,24,29928,Benign,0
2026-05-21 16:01:10,192.168.1.44,10.0.0.176,53,80,UDP,470,9.82815051817429,9,4230,Benign,0
2026-05-21 15:20:27,192.168.1.54,10.0.0.137,22,53,TCP,1104,6.366715295009464,28,30912,Benign,0
2026-05-21 14:19:50,176.173.119.221,192.168.1.100,80,443,TCP,1394,0.8560130897749326,376,524144,DDoS,1
2026-05-21 14:47:53,106.38.66.195,192.168.1.100,53,443,UDP,1370,0.7912020806407154,686,939820,DDoS,1
2026-05-21 15:51:36,42.99.170.51,192.168.1.100,443,80,UDP,521,0.14484026215790963,558,290718,DDoS,1
2026-05-21 16:47:58,192.168.1.185,10.0.0.191,443,443,TCP,1204,3.8461772019771745,44,52976,Benign,0
2026-05-21 16:21:16,192.168.1.166,10.0.0.168,80,53,UDP,826,3.7492085154746992,8,6608,Benign,0
2026-05-21 15:01:18,192.168.1.45,10.0.0.169,80,80,UDP,1465,9.128609941558466,28,41020,Benign,0
2026-05-21 14:31:47,192.168.1.64,10.0.0.89,59268,443,UDP,1417,9.51815850721602,30,42510,Benign,0
2026-05-21 16:55:05,192.168.1.229,10.0.0.72,53,123,TCP,129,2.226142647732038,48,6192,Benign,0
2026-05-21 15:08:36,192.168.1.113,10.0.0.195,22,80,TCP,1023,1.3577081856039084,3,3069,Benign,0
2026-05-21 14:34:53,192.168.1.93,10.0.0.13,50528,80,TCP,1223,5.212452161568327,31,37913,Benign,0
2026-05-21 14:30:37,192.168.1.155,10.0.0.46,22,123,TCP,624,9.976192192045094,18,11232,Benign,0
2026-05-21 16:01:58,192.168.1.61,10.0.0.159,53,443,TCP,1449,1.1780342422207029,14,20286,Benign,0
2026-05-21 15:59:49,192.168.1.201,10.0.0.158,61827,80,UDP,94,2.1344459948331633,13,1222,Benign,0
2026-05-21 16:07:48,192.168.1.39,10.0.0.74,52605,123,TCP,503,5.600317344518065,20,10060,Benign,0
2026-05-21 15:11:11,203.0.113.19,192.168.1.100,33501,163,TCP,45,0.04968052932305817,2,90,Port Scan,1
2026-05-21 15:15:05,192.168.1.223,10.0.0.114,443,123,TCP,1438,2.1524488548328966,34,48892,Benign,0
2026-05-21 16:28:45,192.168.1.126,10.0.0.96,443,443,ICMP,733,4.8628584883282455,4,2932,Benign,0
2026-05-21 15:26:28,192.168.1.50,10.0.0.155,443,123,TCP,338,6.054382373347587,9,3042,Benign,0
2026-05-21 15:33:33,192.168.1.201,10.0.0.128,22,80,TCP,1110,9.681419632943172,29,32190,Benign,0
2026-05-21 16:10:59,192.168.1.66,10.0.0.239,53,80,UDP,176,7.378594490844782,45,7920,Benign,0
2026-05-21 15:14:10,119.193.166.134,192.168.1.100,56412,443,UDP,1274,1.206406597022162,869,1107106,DDoS,1
2026-05-21 16:16:18,192.168.1.79,10.0.0.109,64246,123,UDP,941,5.871842316427493,6,5646,Benign,0
2026-05-21 14:46:20,192.168.1.125,10.0.0.205,80,53,TCP,380,4.398911722904071,29,11020,Benign,0
2026-05-21 16:12:41,192.168.1.35,10.0.0.112,58818,80,TCP,349,2.005972713449035,41,14309,Benign,0
2026-05-21 15:06:18,192.168.1.211,10.0.0.185,60339,443,TCP,1157,7.400942912214449,31,35867,Benign,0
2026-05-21 15:48:00,192.168.1.226,10.0.0.67,22,80,TCP,850,8.748363143206678,28,23800,Benign,0
2026-05-21 15:55:14,206.155.120.13,192.168.1.100,53,80,TCP,935,0.29154889212978113,286,267410,DDoS,1
2026-05-21 16:38:47,192.168.1.54,10.0.0.35,22,53,ICMP,1436,3.260419808735629,39,56004,Benign,0
2026-05-21 14:22:19,192.168.1.108,10.0.0.216,53,443,TCP,380,3.971426883369196,30,11400,Benign,0
2026-05-21 15:07:35,192.168.1.246,10.0.0.187,443,123,TCP,1061,3.6055563712688388,43,45623,Benign,0
2026-05-21 15:48:29,192.168.1.238,10.0.0.172,22,123,TCP,1238,7.942788754702422,3,3714,Benign,0
2026-05-21 14:25:29,142.186.38.89,192.168.1.100,443,443,UDP,859,1.269490074748247,954,819486,DDoS,1
2026-05-21 16:08:15,192.168.1.207,10.0.0.144,22,123,TCP,834,5.765076683731173,36,30024,Benign,0
2026-05-21 14:17:35,192.168.1.129,10.0.0.227,64014,53,TCP,1415,3.835334909224443,24,33960,Benign,0
2026-05-21 14:45:09,192.168.1.231,10.0.0.179,62710,80,UDP,1190,6.299960925459041,31,36890,Benign,0
2026-05-21 15:24:14,192.168.1.83,10.0.0.175,22,80,TCP,1080,9.968102777177242,40,43200,Benign,0
2026-05-21 15:23:33,192.168.1.249,10.0.0.182,80,80,TCP,735,5.235804012218828,15,11025,Benign,0
2026-05-21 15:09:28,192.168.1.119,10.0.0.239,22,80,UDP,465,5.117086957289652,37,17205,Benign,0
2026-05-21 14:54:05,203.0.113.46,192.168.1.100,45173,644,TCP,60,0.029337225796346386,2,120,Port Scan,1
2026-05-21 14:16:24,44.163.113.199,192.168.1.100,22,443,UDP,1098,0.2651587984153426,809,888282,DDoS,1
2026-05-21 14:59:32,198.51.100.59,192.168.1.50,50559,22,TCP,160,42.36542295963848,75,12000,Brute Force,1
2026-05-21 15:17:19,192.168.1.66,10.0.0.20,80,53,ICMP,691,9.635813533914272,44,30404,Benign,0
2026-05-21 14:49:11,192.168.1.82,10.0.0.107,22,53,ICMP,386,8.647517484572013,47,18142,Benign,0
2026-05-21 15:06:30,192.168.1.247,10.0.0.172,80,443,TCP,853,0.3788072543426568,44,37532,Benign,0
2026-05-21 16:56:17,192.168.1.15,10.0.0.200,80,123,UDP,724,8.022301481655491,3,2172,Benign,0
2026-05-21 16:30:55,203.0.113.38,192.168.1.100,56873,487,TCP,46,0.012680868720555058,1,46,Port Scan,1
2026-05-21 16:47:45,198.51.100.23,192.168.1.50,56942,3389,TCP,173,41.99920962629114,31,5363,Brute Force,1
2026-05-21 16:50:49,192.168.1.80,10.0.0.27,443,80,UDP,154,8.965892839987335,42,6468,Benign,0
2026-05-21 16:03:11,192.168.1.216,10.0.0.172,53411,80,TCP,1212,8.940104856631214,5,6060,Benign,0
2026-05-21 15:18:15,192.168.1.97,10.0.0.29,61044,123,UDP,389,9.934952171807174,15,5835,Benign,0
2026-05-21 15:54:20,192.168.1.75,10.0.0.207,53,443,TCP,1455,2.987976116619164,20,29100,Benign,0
2026-05-21 16:18:39,153.243.166.133,192.168.1.100,80,80,TCP,680,0.9022954177189708,741,503880,DDoS,1
2026-05-21 16:30:04,192.168.1.90,10.0.0.214,443,123,TCP,438,6.333534676510891,9,3942,Benign,0
2026-05-21 16:38:15,206.139.98.182,192.168.1.100,53,443,TCP,1271,1.1786378083048976,700,889700,DDoS,1
2026-05-21 16:13:45,192.168.1.15,10.0.0.119,60372,80,TCP,657,8.95031249790397,11,7227,Benign,0
2026-05-21 15:31:48,192.168.1.79,10.0.0.46,443,53,ICMP,157,1.3246531089904423,36,5652,Benign,0
2026-05-21 14:22:09,192.168.1.199,10.0.0.123,80,123,TCP,1406,9.098945246212402,21,29526,Benign,0
2026-05-21 16:44:37,203.0.113.44,192.168.1.100,44751,911,TCP,51,0.008953463563270144,2,102,Port Scan,1
2026-05-21 15:40:24,203.0.113.24,192.168.1.100,49857,1013,TCP,59,0.020366275768809144,1,59,Port Scan,1
2026-05-21 14:15:14,192.168.1.12,10.0.0.179,53,80,TCP,149,6.884862622855412,10,1490,Benign,0
2026-05-21 14:25:09,192.168.1.242,10.0.0.54,53,80,UDP,930,3.1477636477834445,29,26970,Benign,0
2026-05-21 16:06:35,203.0.113.8,192.168.1.100,57946,38,TCP,54,0.04789113172468335,2,108,Port Scan,1
2026-05-21 15:28:38,3.116.36.4,192.168.1.100,53,443,UDP,1142,1.212768731464402,976,1114592,DDoS,1
2026-05-21 14:27:04,192.168.1.55,10.0.0.69,22,123,TCP,1342,7.235666583944735,6,8052,Benign,0
2026-05-21 16:52:58,192.168.1.190,10.0.0.184,443,443,TCP,556,7.602516261736225,19,10564,Benign,0
2026-05-21 14:25:39,203.0.113.31,192.168.1.100,61070,299,TCP,49,0.016001805330840432,2,98,Port Scan,1
2026-05-21 16:44:23,89.211.116.29,192.168.1.100,443,80,TCP,1173,1.4111118821963389,913,1070949,DDoS,1
2026-05-21 15:53:13,192.168.1.118,10.0.0.209,80,80,TCP,331,8.155367815040066,32,10592,Benign,0
2026-05-21 15:24:31,198.51.100.10,192.168.1.50,44289,22,TCP,83,18.95118950313723,40,3320,Brute Force,1
2026-05-21 14:55:26,192.168.1.66,10.0.0.12,80,443,ICMP,995,0.6549403158312893,32,31840,Benign,0
2026-05-21 14:26:28,192.168.1.132,10.0.0.67,53,80,TCP,862,1.6179453196927245,17,14654,Benign,0
2026-05-21 15:55:18,192.168.1.211,10.0.0.21,443,53,TCP,1460,5.250447961500805,31,45260,Benign,0
2026-05-21 15:54:59,192.168.1.106,10.0.0.196,80,443,TCP,1369,3.2569137519706435,38,52022,Benign,0
2026-05-21 15:09:01,192.168.1.54,10.0.0.209,443,80,UDP,1384,7.70857966811848,1,1384,Benign,0
2026-05-21 14:29:06,192.168.1.181,10.0.0.138,64564,53,UDP,1444,6.584344683787282,23,33212,Benign,0
2026-05-21 15:25:26,192.168.1.133,10.0.0.153,64395,123,TCP,459,6.535142862337662,9,4131,Benign,0
2026-05-21 15:20:42,192.168.1.188,10.0.0.92,62488,80,TCP,1277,8.445629364563686,28,35756,Benign,0
2026-05-21 16:17:00,192.168.1.72,10.0.0.73,80,123,TCP,1205,2.9444133253167495,37,44585,Benign,0
2026-05-21 14:30:23,88.113.100.170,192.168.1.100,22,443,TCP,927,0.3501512057591655,438,406026,DDoS,1
2026-05-21 14:55:17,192.168.1.196,10.0.0.151,80,443,TCP,800,8.544972152337303,35,28000,Benign,0
2026-05-21 16:03:04,192.168.1.152,10.0.0.171,22,80,TCP,905,6.3103736956095196,8,7240,Benign,0
2026-05-21 16:25:13,192.168.1.219,10.0.0.222,443,80,TCP,757,3.70452457321089,24,18168,Benign,0
2026-05-21 16:55:59,192.168.1.53,10.0.0.34,22,443,TCP,654,3.7569219592822805,19,12426,Benign,0
2026-05-21 16:53:58,47.20.93.16,192.168.1.100,53,443,UDP,1117,0.9651040402251428,1145,1278965,DDoS,1
2026-05-21 16:39:27,192.168.1.238,10.0.0.134,53,443,UDP,1486,7.869589148304829,33,49038,Benign,0
2026-05-21 16:17:26,96.218.3.204,192.168.1.100,53,443,UDP,759,1.443282537950913,1194,906246,DDoS,1
2026-05-21 16:36:21,198.51.100.90,192.168.1.50,44294,22,TCP,132,11.479562353881317,17,2244,Brute Force,1
2026-05-21 15:37:19,192.168.1.188,10.0.0.23,64461,123,TCP,482,1.5726555688218775,10,4820,Benign,0
2026-05-21 14:41:06,192.168.1.127,10.0.0.236,53,80,TCP,71,4.536807148714497,41,2911,Benign,0
2026-05-21 16:56:51,185.190.140.17,192.168.1.12,58166,443,TCP,1315,48.326450767321774,173,227495,Infiltration,1
2026-05-21 16:06:47,192.168.1.22,10.0.0.211,22,123,TCP,161,6.191936794622644,4,644,Benign,0
2026-05-21 15:33:34,192.168.1.125,10.0.0.152,22,443,TCP,503,3.926168330075578,7,3521,Benign,0
2026-05-21 15:13:53,192.168.1.181,10.0.0.11,22,443,TCP,1465,6.587149602774989,25,36625,Benign,0
2026-05-21 15:25:23,198.51.100.50,192.168.1.50,56536,3389,TCP,173,19.69272569498889,61,10553,Brute Force,1
2026-05-21 15:24:30,192.168.1.151,10.0.0.232,443,443,TCP,189,2.7433415290190553,45,8505,Benign,0
2026-05-21 16:20:02,192.168.1.128,10.0.0.24,53,123,TCP,1257,0.041450545761788186,29,36453,Benign,0
2026-05-21 15:20:25,192.168.1.213,10.0.0.135,59117,80,ICMP,125,6.163113275807558,5,625,Benign,0
2026-05-21 16:26:46,192.168.1.56,10.0.0.169,443,53,UDP,430,3.9486928364703693,9,3870,Benign,0
2026-05-21 16:40:36,192.168.1.48,10.0.0.146,53,443,TCP,1068,2.02797370559697,17,18156,Benign,0
2026-05-21 16:33:54,185.190.140.3,192.168.1.12,53432,80,TCP,1404,274.70247466434853,146,204984,Infiltration,1
2026-05-21 14:30:57,192.168.1.83,10.0.0.210,443,443,UDP,479,4.907112570977105,40,19160,Benign,0
2026-05-21 16:13:41,198.51.100.83,192.168.1.50,56030,3389,TCP,86,13.007866082550969,60,5160,Brute Force,1
2026-05-21 14:31:29,192.168.1.99,10.0.0.88,53413,443,TCP,700,3.7191447067702095,31,21700,Benign,0
2026-05-21 14:33:56,192.168.1.56,10.0.0.35,22,53,TCP,634,6.956127999854372,27,17118,Benign,0
2026-05-21 15:09:35,203.0.113.35,192.168.1.100,38924,901,TCP,42,0.016603211973430003,2,84,Port Scan,1
2026-05-21 16:22:00,192.168.1.15,10.0.0.198,443,443,TCP,136,1.83332316182305,45,6120,Benign,0
2026-05-21 16:00:07,192.168.1.130,10.0.0.13,80,80,TCP,1302,8.252983296986702,27,35154,Benign,0
2026-05-21 15:30:27,192.168.1.153,10.0.0.214,62129,53,UDP,1459,8.162721409164575,5,7295,Benign,0
2026-05-21 15:19:00,185.190.140.13,192.168.1.12,55727,443,TCP,1290,280.9438417268322,32,41280,Infiltration,1
2026-05-21 16:42:57,192.168.1.83,10.0.0.54,53,123,UDP,182,0.7526366250664795,1,182,Benign,0
2026-05-21 14:56:07,192.168.1.100,10.0.0.54,443,443,TCP,1218,4.922259265060531,48,58464,Benign,0
2026-05-21 15:18:17,125.182.208.111,192.168.1.100,443,80,TCP,841,0.36135803923163695,610,513010,DDoS,1
2026-05-21 15:17:37,192.168.1.22,10.0.0.243,22,80,UDP,931,8.688468541377773,3,2793,Benign,0
2026-05-21 14:22:02,192.168.1.223,10.0.0.81,64609,53,UDP,269,9.854519469852905,21,5649,Benign,0
2026-05-21 15:41:23,198.51.100.32,192.168.1.50,44313,3389,TCP,128,16.106050096457686,36,4608,Brute Force,1
2026-05-21 15:58:16,198.51.100.38,192.168.1.50,41073,22,TCP,81,10.673056865386748,57,4617,Brute Force,1
2026-05-21 15:34:27,192.168.1.91,10.0.0.80,22,80,TCP,743,2.6702868879130657,2,1486,Benign,0
2026-05-21 15:23:43,192.168.1.66,10.0.0.207,53,123,UDP,536,3.913437397706965,46,24656,Benign,0
2026-05-21 14:20:36,192.168.1.54,10.0.0.127,443,53,TCP,467,8.712991616290115,34,15878,Benign,0
2026-05-21 16:24:25,203.0.113.16,192.168.1.100,53237,291,TCP,45,0.03612189633178488,2,90,Port Scan,1
2026-05-21 16:52:32,192.168.1.211,10.0.0.55,80,53,UDP,1107,7.762176560487234,27,29889,Benign,0
2026-05-21 16:35:53,192.168.1.180,10.0.0.64,443,123,TCP,1089,6.102528393124938,16,17424,Benign,0
2026-05-21 15:28:20,192.168.1.85,10.0.0.127,443,80,TCP,1150,1.56823127828347,36,41400,Benign,0
2026-05-21 16:33:37,203.0.113.25,192.168.1.100,42580,994,TCP,52,0.03415959891264672,2,104,Port Scan,1
2026-05-21 15:01:09,192.168.1.96,10.0.0.54,80,123,ICMP,1409,1.2486321941974095,45,63405,Benign,0
2026-05-21 16:46:17,151.129.80.187,192.168.1.100,443,80,TCP,519,0.060218298835183794,672,348768,DDoS,1
2026-05-21 14:21:45,198.51.100.26,192.168.1.50,41199,22,TCP,103,14.764637474039358,15,1545,Brute Force,1
2026-05-21 16:11:35,192.168.1.122,10.0.0.231,443,53,TCP,1381,0.38798894831993935,40,55240,Benign,0
2026-05-21 16:09:56,192.168.1.67,10.0.0.175,80,123,TCP,758,8.1906563075232,30,22740,Benign,0
2026-05-21 14:53:09,192.168.1.181,10.0.0.77,53,80,TCP,235,1.2834288443045603,8,1880,Benign,0
2026-05-21 16:25:17,167.166.192.4,192.168.1.100,80,80,TCP,1202,1.3891463879448234,689,828178,DDoS,1
2026-05-21 15:41:16,192.168.1.225,10.0.0.125,80,80,TCP,1420,2.341872145266971,44,62480,Benign,0
2026-05-21 15:24:21,192.168.1.122,10.0.0.207,443,53,UDP,888,8.550656545758262,34,30192,Benign,0
2026-05-21 15:16:56,185.190.140.6,192.168.1.12,52177,443,TCP,1154,244.0875826963441,90,103860,Infiltration,1
2026-05-21 16:11:08,192.168.1.203,10.0.0.233,22,80,TCP,853,3.0112753861264476,15,12795,Benign,0
2026-05-21 14:16:38,203.0.113.27,192.168.1.100,58390,302,TCP,51,0.008921944442131863,2,102,Port Scan,1
2026-05-21 16:12:31,192.168.1.61,10.0.0.67,443,443,TCP,828,6.780362404918702,44,36432,Benign,0
2026-05-21 15:02:30,192.168.1.40,10.0.0.24,53,443,TCP,914,0.30343091161180696,45,41130,Benign,0
2026-05-21 15:48:36,90.149.96.25,192.168.1.100,80,443,TCP,1001,0.5562383969740687,521,521521,DDoS,1
2026-05-21 16:09:11,192.168.1.35,10.0.0.206,443,123,UDP,1327,5.895227927586782,23,30521,Benign,0
2026-05-21 14:30:39,192.168.1.37,10.0.0.209,443,80,UDP,674,8.598441843165391,17,11458,Benign,0
2026-05-21 16:04:50,80.176.223.79,192.168.1.100,22,80,TCP,755,1.032323925302131,205,154775,DDoS,1
2026-05-21 14:20:20,88.24.40.240,192.168.1.100,80,443,UDP,681,0.8616909427535184,893,608133,DDoS,1
2026-05-21 16:12:34,192.168.1.119,10.0.0.112,80,443,TCP,201,6.945946599892494,49,9849,Benign,0
2026-05-21 14:17:43,192.168.1.128,10.0.0.148,443,443,TCP,925,5.375836275384532,2,1850,Benign,0
2026-05-21 14:30:03,192.168.1.114,10.0.0.230,443,123,TCP,1133,6.686210967515614,18,20394,Benign,0
2026-05-21 15:04:48,192.168.1.173,10.0.0.177,443,443,TCP,831,0.13546121147084592,35,29085,Benign,0
2026-05-21 14:18:04,203.0.113.37,192.168.1.100,50405,317,TCP,54,0.02376142437577422,1,54,Port Scan,1
2026-05-21 15:49:55,192.168.1.185,10.0.0.55,22,80,UDP,730,8.107940499152141,7,5110,Benign,0
2026-05-21 14:39:37,203.0.113.22,192.168.1.100,63668,193,TCP,58,0.006373546853147117,1,58,Port Scan,1
2026-05-21 15:11:18,203.0.113.30,192.168.1.100,62393,989,TCP,43,0.004367681877047589,1,43,Port Scan,1
2026-05-21 14:17:19,192.168.1.17,10.0.0.210,80,53,UDP,401,1.5482037681451823,33,13233,Benign,0
2026-05-21 14:16:30,45.32.132.245,192.168.1.100,80,80,UDP,1212,0.7864466038203526,857,1038684,DDoS,1
2026-05-21 14:55:07,192.168.1.55,10.0.0.210,80,53,TCP,762,9.842327975502087,48,36576,Benign,0
2026-05-21 15:57:45,203.0.113.13,192.168.1.100,41609,898,TCP,49,0.049698770706689925,2,98,Port Scan,1
2026-05-21 15:23:50,192.168.1.98,10.0.0.233,56143,123,UDP,1231,8.601102874508525,36,44316,Benign,0
2026-05-21 16:41:10,192.168.1.83,10.0.0.25,53,123,TCP,690,9.815563725668452,37,25530,Benign,0
2026-05-21 15:59:38,192.168.1.131,10.0.0.157,53,123,TCP,144,0.9844544324696294,30,4320,Benign,0
2026-05-21 14:31:30,203.0.113.5,192.168.1.100,46088,282,TCP,42,0.047480573842017065,1,42,Port Scan,1
2026-05-21 15:19:39,192.168.1.199,10.0.0.34,22,443,TCP,1085,1.4683630519336868,30,32550,Benign,0
2026-05-21 15:36:11,192.168.1.123,10.0.0.222,443,443,TCP,398,4.383747919737749,30,11940,Benign,0
2026-05-21 14:59:39,198.189.152.73,192.168.1.100,53,443,UDP,1042,0.07874341292922031,830,864860,DDoS,1
2026-05-21 16:48:54,192.168.1.211,10.0.0.192,443,123,ICMP,556,3.8846945642332726,31,17236,Benign,0
2026-05-21 16:52:24,192.168.1.54,10.0.0.122,53,443,TCP,620,6.9749842620636215,16,9920,Benign,0
2026-05-21 14:50:13,185.190.140.8,192.168.1.12,55631,80,TCP,1179,275.18556342688674,162,190998,Infiltration,1
2026-05-21 16:07:39,192.168.1.83,10.0.0.147,54627,443,TCP,444,9.67688691280396,12,5328,Benign,0
2026-05-21 15:40:31,203.0.113.40,192.168.1.100,39854,207,TCP,41,0.021921350137005923,1,41,Port Scan,1
2026-05-21 14:43:13,219.29.207.47,192.168.1.100,22,443,UDP,774,0.7319477828120058,1100,851400,DDoS,1
2026-05-21 16:28:06,152.160.184.50,192.168.1.100,56949,443,UDP,618,1.472288687941622,894,552492,DDoS,1
2026-05-21 15:06:05,192.168.1.246,10.0.0.135,22,123,TCP,783,4.078608918971524,43,33669,Benign,0
2026-05-21 14:19:16,192.168.1.43,10.0.0.11,443,443,TCP,775,1.9208770890900055,26,20150,Benign,0
2026-05-21 15:02:11,192.168.1.209,10.0.0.216,22,123,ICMP,1028,1.9041955722080752,15,15420,Benign,0
2026-05-21 14:19:56,192.168.1.35,10.0.0.247,22,80,TCP,321,0.723669446258195,5,1605,Benign,0
2026-05-21 14:54:06,192.168.1.85,10.0.0.100,80,80,UDP,1293,1.2518399095202113,18,23274,Benign,0
2026-05-21 15:21:24,192.168.1.121,10.0.0.31,53,123,TCP,646,0.532364461708384,19,12274,Benign,0
2026-05-21 16:14:53,163.175.34.63,192.168.1.100,80,80,TCP,774,0.06706457500869979,511,395514,DDoS,1
2026-05-21 14:18:19,192.168.1.240,10.0.0.158,54440,443,ICMP,1279,7.642330522702235,14,17906,Benign,0
2026-05-21 16:42:03,192.168.1.120,10.0.0.81,61910,443,TCP,88,8.604858063915161,2,176,Benign,0
2026-05-21 14:30:29,192.168.1.239,10.0.0.169,60709,80,UDP,936,5.978014922959658,24,22464,Benign,0
2026-05-21 16:44:28,198.51.100.91,192.168.1.50,40499,3389,TCP,164,25.902104152699675,78,12792,Brute Force,1
2026-05-21 15:05:01,203.0.113.31,192.168.1.100,49983,731,TCP,41,0.014663173742629591,1,41,Port Scan,1
2026-05-21 16:12:40,192.168.1.172,10.0.0.95,22,443,TCP,670,7.655867963115408,15,10050,Benign,0
2026-05-21 16:33:36,192.168.1.141,10.0.0.245,443,53,TCP,1241,8.38225789756842,41,50881,Benign,0
2026-05-21 15:19:57,192.168.1.171,10.0.0.205,80,53,TCP,1469,6.262276529432346,16,23504,Benign,0
2026-05-21 16:43:56,192.168.1.178,10.0.0.167,53,53,TCP,1417,1.917612860191086,8,11336,Benign,0
2026-05-21 15:02:10,192.168.1.88,10.0.0.166,53,80,TCP,98,1.0662940136959955,47,4606,Benign,0
2026-05-21 16:22:02,192.168.1.83,10.0.0.144,80,443,TCP,839,2.5442303383576523,12,10068,Benign,0
2026-05-21 15:47:39,192.168.1.28,10.0.0.239,80,80,UDP,996,6.529467915904787,49,48804,Benign,0
2026-05-21 16:02:56,192.168.1.19,10.0.0.133,443,53,UDP,105,7.950203776047552,4,420,Benign,0
2026-05-21 16:00:28,192.168.1.121,10.0.0.46,22,123,UDP,869,0.8025320135658309,16,13904,Benign,0
2026-05-21 15:41:13,203.0.113.5,192.168.1.100,33427,872,TCP,56,0.030631415437728772,2,112,Port Scan,1
2026-05-21 16:49:17,192.168.1.179,10.0.0.69,59706,80,UDP,313,2.3933399492032557,48,15024,Benign,0
2026-05-21 15:03:42,192.168.1.137,10.0.0.141,60564,80,TCP,579,0.6113384626099054,9,5211,Benign,0
2026-05-21 14:43:50,220.231.121.209,192.168.1.100,443,443,UDP,972,0.9086111199838526,1151,1118772,DDoS,1
2026-05-21 15:14:18,192.168.1.239,10.0.0.156,22,53,TCP,1159,8.525779023559226,42,48678,Benign,0
2026-05-21 16:46:48,192.168.1.181,10.0.0.196,443,80,TCP,1279,6.303551878915178,8,10232,Benign,0
2026-05-21 15:22:16,192.168.1.186,10.0.0.99,61455,123,TCP,1247,1.6193738515288894,32,39904,Benign,0
2026-05-21 14:54:51,192.168.1.130,10.0.0.233,53,443,TCP,191,8.600499985167662,5,955,Benign,0
2026-05-21 16:58:04,192.168.1.164,10.0.0.178,54400,123,UDP,752,0.6319405601410416,18,13536,Benign,0
2026-05-21 16:45:07,192.168.1.36,10.0.0.139,443,443,TCP,574,7.230415674658596,9,5166,Benign,0
2026-05-21 16:39:19,100.240.150.35,192.168.1.100,64643,80,TCP,1289,0.06972325169260771,323,416347,DDoS,1
2026-05-21 16:21:30,192.168.1.135,10.0.0.198,443,123,TCP,701,7.949015081007412,45,31545,Benign,0
2026-05-21 14:15:44,192.168.1.140,10.0.0.88,50786,443,ICMP,1200,1.3992006666813561,8,9600,Benign,0
2026-05-21 14:13:26,192.168.1.114,10.0.0.164,80,53,TCP,1488,3.611025661201063,28,41664,Benign,0
2026-05-21 14:56:14,192.168.1.13,10.0.0.112,63926,53,TCP,1497,8.580887340099599,37,55389,Benign,0
2026-05-21 16:42:09,203.0.113.30,192.168.1.100,40125,912,TCP,46,0.03143175982919663,1,46,Port Scan,1
2026-05-21 15:52:42,192.168.1.81,10.0.0.38,443,80,ICMP,221,3.872565251214906,24,5304,Benign,0
2026-05-21 15:09:26,203.0.113.37,192.168.1.100,48970,72,TCP,55,0.029135120236353087,2,110,Port Scan,1
2026-05-21 16:36:48,192.168.1.142,10.0.0.153,80,443,UDP,476,4.717610725205578,31,14756,Benign,0
2026-05-21 15:09:47,110.102.99.209,192.168.1.100,22,443,TCP,1158,0.2594120465341768,850,984300,DDoS,1
2026-05-21 15:12:27,192.168.1.90,10.0.0.103,50822,123,UDP,769,4.076799100754171,41,31529,Benign,0
2026-05-21 15:45:54,192.168.1.223,10.0.0.158,62171,443,TCP,193,6.364736659081185,6,1158,Benign,0
2026-05-21 16:31:16,192.168.1.52,10.0.0.229,443,123,TCP,892,4.290556627597953,1,892,Benign,0
2026-05-21 15:20:10,203.0.113.23,192.168.1.100,52698,476,TCP,57,0.019820197326310643,2,114,Port Scan,1
